,data_clean,label
3476,bayang ada diri amat ritual bawa makhluk erti pikir penuh bingung takut,Negatif
3477,acara nya seru bange pas kakak abdul nyanyi suara nya bikin hati adem the best deh nama guna nama guna,Positif
3478,suruh bentak dimarahmarah untung sih ada keras fisik ya segi mental takutga nyaman pergi sekolah akting ngebekas,Negatif
3479,nama guna jorr macet total pintu tol pasar minggu jati asih jam asong jalan truk jalur kanan bayar tol ya uniform resource locator,Negatif
3480,kain batik asli indonesia pahat kayu bikin bangku asyik hati bahagia lihat ayu kuasa hati nama guna nama guna,Positif
3481,nama guna nama guna dana endap bukalapak gara beku bukalapak bukti kirim dagang kirim barang pesan beli beku,Negatif
3482,shawn mendes pas nyanyi lihat orang bikin mesem gara gara suara enak pas lihat orang ya deh uniform resource locator,Positif
3483,cintamencintadicinta rumit paksa irasional rasional ada jatuh cinta kepada heran ya,Positif
3484,masjid anggap muncul radikalisme pola pikir bawa kelumit akan oknum umat islam radikal sadar perang pikir kaum sekuler kakak gym di bawah terorisme mustahil lahir agama uniform resource locator,Negatif
3485,singa garang hormat anjing jaga penting makan uniform resource locator,Negatif
3486,dari tadi notifikasi twitter henti bunyi tidur cek notifikasi bmkg abar gempagempa susul lombok benarbenar sedih doa moga lindung tuhan amin,Negatif
3487,cepat capcus nicch uniform resource locator warga jakarta mudik arah jawa sumatra jumat juni,Negatif
3488,pas tonton dba ada lagu ya allah mas mewek di kamar mama mbak menang tonton film arema mama tertawa rek,Negatif
3489,nama guna tuju lagi pula calon mahasiswa bidang saintek ada fokus bidang nasib bidang sosial lagi pula bidang peran bidang mala,Negatif
3490,jam waktu indonesia bagi barat berangkat atiatiii ya sayang teteh hanna sayang pokok kirim kabar whatsapp ya kirim fotofoto bapaaakk jaga teteh hanna lancar selamat sehat pulang rumah dan terus ya have fuuunn,Positif
3491,luas asih untuk ada mana sehat bahagia tuhan,Positif
3492,bb maaf oot kemarin malam chat tengkar pacar bilang udahan maki balas saja ngechat putus sih terima kasih,Negatif
3493,serta agats indah budaya indonesia,Positif
3494,anak curah sayang harap takut hilang peluk rengkuh tengadah wajah langit sayang sengit selamat anak,Positif
3495,am sok fall in cinta this song jatuh cinta mendengarkanya rilis uniform resource locator uniform resource locator,Positif
3496,ajar bilang alhamdulillah kasih sulit alhamdulillah allah sayang uji alhamdulillah diingetinnya dunia biar akhirat masuk neraka sedap,Positif
3497,semenjak takut jalin hubung takut bohong sumpah trauma sekali,Negatif
3498,erti sayang daehyun ikut menang kalah care nya,Positif
3499,bapa surgawi diam tunggu doa butuh paham terima kasih,Positif
3500,momen istimewa sih atap kadang kumpul sederhana bareng sobat makna,Positif
3501,pesan gambar masuk isi batas selesai kbt tanggal juli cabut surat putus yudisium daftar wisuda auto bayar ukt mules fakultas bye,Negatif
3502,bayang wisuda calonpacar kasih kado ada caption calon istri selamat lulus senyum bahagia ya ampun moga nyata,Positif
3503,goyang sih cowok asyik sekali sumpah suka lihat goyang,Positif
3504,kisah ku tubuh selimut putih abu sadar cinta hampir,Positif
3505,nama guna iya ya mas mudah gelar paham hidup indah warna beda dewasa iman perilaku makhluk cipta tuhan,Positif
3506,jhope pandang beda lelah salah alas ku kuat pikir sulit istirahat ya sayang,Positif
3507,bahagia kayun khia rela tanda kayun luang kayun kayu buka senang mirip ada sedih sedih wkwk,Negatif
3508,bukti asih tuhan asih milik kasih asih allah asih,Positif
3509,sedih kah sayang pindah kelas lantai teman susah sedih happy cerita,Negatif
3510,nama guna lihat langsung sit teriakmana di kamar mandikalo diinget seram sekali wkwk pas tidur malam ada genderuw kasur menang tidak mau pergi,Negatif
3511,nengcinta abang eneng ujung kecil tumbuh,Positif
3512,utang tagih hilang an ada handphone keluar baru tidak pernah tinggal otak enggak sih sini gabutuh duit iya utang,Negatif
3513,hilma teman adik kemarin main rumah curhat mbak telat ya lebaran tmnku minum sangobion vitb langsung ya ku bilang coba kali untung hil batin hem telat coba,Negatif
3514,akumencintamu butuh cari,Positif
3515,sekolah dasar sempat seleksi masuk tim camat popda tingkat kabupaten ujicoba lawan camat tetangga cetak gol tanding lolos seleksi lolos posisi serang anak guru,Negatif
3516,pas jalan tengok ada mobil pas surabaya tiba tiba mobil takut sekali,Negatif
3517,tak tau gakenal wkwk jelek mel samping sih wkwk new avatar wkwk,Positif
3518,via vallen kenal orang nya kenal orang nya tebar gambar ttt direct message messenger whatsapp laku blok blok orang lapor akun nya selesai,Negatif
3519,hai twit cerita nih ya ramadan penuh berkah kali ramadan situasi kesan pribadi hari ramadan ajak siar studio yayasan masyarakat muslim freeport indonesia,Positif
3520,menang rengek boneka main mama tatap iba papa beli,Positif
3521,sentuh tangan usap pipi lembut monika mejam mata akan rasa kasih sayang nyata yuno henti cinta,Positif
3522,tiket bioskop ayat cinta disimpen jadi batas buku tonton empat jaman rsut keluarga definisi syukur ada nengokin ajak jalan asrama sebentar,Positif
3523,all we know of heaven all we need of hell pvris ikut pvris album lagu nya mature sangar dark fragile konsep album video musik dan lain lain nya keren parah suka lagu mercedes anyone else winter uniform resource locator,Positif
3524,teriak nama deras hujan pandang jauh doa hening malam cinta diam tahan,Positif
3525,nama guna yess pilih kriteria suka tinggi bosenan takut pas nikah bosan,Negatif
3526,sahabat ada ava tuhg polos pakai sekali care sekali lucu pintar sayang,Positif
3527,halo libur libur kerja lebaran on teyus libur sekolah selesai elisoulea,Negatif
3528,gara baca orang ditelp nama ditelp sih terima iya habis tutup telpnya angkat telepon nomor kenal nama ngeri coy,Negatif
3529,dengar azan maghrib panitia laksana persija lawan baya kemarin batal tanding,Positif
3530,nama guna buka rekening mandiri ribet ada no telepon rumah orang kantor kerja pasar tabung mandiri,Negatif
3531,cerita adik pinjam buku paket mantan kakak kelas lulus sengaja temu kertas selip salah halaman pas adik baca bilang eh mb surat cinta ku baca suara,Positif
3532,wanita makhluk lembut ajar wajar lembut tidur peluk ajar beritahu belai kasih sayang,Positif
3533,area alor gajah masjid tanah jalan anak pengkal balak etc elak jalan malam malam oh seram,Negatif
3534,nama guna nama guna kerja rawat pikun jual rumah ber beli tega rampok cashback uang makan anak puasa,Negatif
3535,nama guna barangkt sekolah antar ibuk takut ke sekolah sendi beli permen biar berngkat deh orang pendiem takut teman nama guna nama guna,Negatif
3536,min nama guna info perka pagi kereta langsir thb pnp nama guna antisipasi stasiun sebelumnyajangan pas sinmas tahan menit tunggu langsir kajj,Negatif
3537,mula cinta biar orang cinta rubah gambar cinta pantul temu,Positif
3538,gombal murid cantik og bu salting eumph cantik emph bilang muda speechless,Positif
3539,nama guna mbak muth ngeblurrr wkwk ada sih ngeblur foto blur na wkwk uniform resource locator,Positif
3540,nama guna nama guna nama guna orangorang psi sih nama guna anak dunia politik cepat populer pancing orangorang populer interaksi kasihan deh,Negatif
3541,ubah sikap tubir tubir ubah susah ubah cepat hati happy anniversary sayang sayang sayang sekali nama guna,Positif
3542,pin blan juni tidakpertandingan bulutangkis khusus rukun warga cewek ky,Negatif
3543,otomatis marah teman ada sedikit niat rebut pacar teman mirip ada cowok ih,Negatif
3544,nama guna guwah dapat bro takut kompetisi calon presiden cari mendowngrade apadaya hendak allahhrs sinar uniform resource locator,Negatif
3545,memanage nih filter prioritas manajemen nya oke hidup,Negatif
3546,teman nama helen pas syiah kemarin sengaja bandara syiah rela masternim nya day sayang huhu uniform resource locator,Positif
3547,takut buat kecewa peluang knw him kecewa amat tak akan pandang takut hilang,Negatif
3548,duka saudara kena gempa lombok moga lekas baik trauma endap mudah hilang amin,Negatif
3549,nama guna tolong akun masuk aplikasi my indihome kali masuk kode verifikasi nomer no blokir telkomsel tolong mohon bantu,Negatif
3550,sekalikali negosiasi sagitarius kolo moody beranta tolong ganggu ucap sakit manusia,Negatif
3551,nama guna mama wanita hebat kuat urus anak ngejalanin hidup enak tiba tiba semenjak ayah tinggal ubah drastis mama mentingin anakanaknya sayang mama,Positif
3552,nama guna iya nad ada drama drama cryingnya lapar makan ada sedia tinggal ambil dikos cari makan pas tidak ada teman menang kangen ibuk haha wkwk,Negatif
3553,moga rasa hayati pandang langit malam lihat ada purnama di sana ada bintangbintang di sana tani awas cinta lelap,Positif
3554,manfaat sebaikbaiknya pulang ya pulang biar buka rumah barang keluarga tidak ada dikerjain ya lebih baik cepat tidur begadang tidak jelas,Positif
3555,fromm cinta sempurna dasar knowledgerespectresponsibilitycare di sini lihat keluarga belo ncipsekaladido utuh sekali mereka healty mental efek pintar aktif sih sekala,Positif
3556,orang nyindirnyindir bisa bicara langsung ampun serta bumbu kesal maaf teuteup ngoreksi mirip,Negatif
3557,askmf pergi psikolog pertama bicara tiba tiba potong ucap masalah tes takut tidak perhati sekali,Negatif
3558,salah salah salah hater ya shanthaaay sayang life hiduplo kacau gara gara hater,Positif
3559,nama guna selamat siang sahabat pos kirim terima ya sahabat terima kasih percaya layan fd uniform resource locator,Positif
3560,sahabat el john bentar nama guna bahas logo wonderful indonesia hasil warawiri moscow rusia wow keren sekali ya sahabat el john info lengkap nya sebentar stay tune ya,Positif
3561,nama guna protes yeini main bagus sundulanbayangin oezil samaxhaka kasih umpan lambung sambar bocahmayan,Positif
3562,hatihati belanja nama guna barang dikirimuang,Negatif
3563,kondisi sulit diam takut musuh berkatakata takut singgung perasaanya,Negatif
3564,tonton video bullying coba cari deh ada examplenya mirip bilang jelek deh uh pitam balas iya am worthless human being terima kasih for rinding me that jamin diam,Negatif
3565,terkadangg ada lapor wajib alah pegang alah nikmat alah panggil salah pakai baju sexy please hak tubuh situ ngaceng gara lihat pakai baju sexy salah,Negatif
3566,eallaaaah bikin iri duduk dua sayang,Negatif
3567,ih sial teman haha xp,Negatif
3568,tuhan terima kasih kirim orang bantu ajar orang brnilai milik generosity mindset,Positif
3569,dengar suara bom guntur geledek petir gunung letus dengar suara tangis buat apaapa,Negatif
3570,dunia bayang badan kejar jauh jauh ada pilih ikut ibnu qayyim,Negatif
3571,sahabat telinga dengar tangan tolong hati paham selamat sahabat internasional,Positif
3572,nama guna nama guna cewek sakit tahan lawan lapor cinta kah postingannya uniform resource locator,Negatif
3573,terima kasih doa geng dukung di sini sangka maju tahan maygad terima kasih bambang lurah pondok cabe an dukung tonton cinta geng,Positif
3574,lihat trailer kagum ide madu film laga nusantara tampil wild west janji kreatif harap saji istimewa,Positif
3575,kemarin bulan lewat malino daki mirip capai haha kesini july uniform resource locator,Negatif
3576,pakai vaseline bulu mata alis simpan deh sih vaseline lemari posisi kaca belah lemari pakai pas simpan vaseline nya ada,Negatif
3577,hebat akses komunikasi bas internet pemberitahuan kabar bentuk cetak konsumsi butuh peduli kuota tinggal tempel susah tolong sulit urus mudah,Negatif
3578,suka ayah salah satu setia mana bukti cinta umur hidup berani apa pntg hidup sang puja hati mati,Positif
3579,kadang suka terima lihat hidup we mirip teman we mulus balas dosa we,Negatif
3580,hati andal allah hasil beda awet selamat transformasi comdev sungguh teman support dena,Positif
3581,percaya mimpi buruk bangun takut aneh jadi kali pada bertahuntahun alami mimpi buruk,Negatif
3582,euphoria sih bilang tukang bikin pakai nada habis marah anak jajan beli bapa sekali pokok tertawa gugup teman ceplos maaf takut,Negatif
3583,nama guna nama guna tolol didik kacung erti ibadah puasa takut laparrrr rakyat milik nikmat tanah liang lahatnya,Negatif
3584,uang candu bikin senang tidak bikin uang mahal,Negatif
3585,rlt kuliah jurus sastra inggris kasih jurus ajar masuk sastra inggris takut sesuai mampu,Negatif
3586,salah beliau adegan scene tempat jadi perkara kemarin bayang pikir detik buka mata pas bangun tidur im sok sad pakai sekali,Negatif
3587,tim kru nama guna kena seram ih ngeri ya rajin rajin istighfar mbak saran sih,Negatif
3588,dsuruh doa mudah besok pagi ada cewek cantik ada didpan rumah masuk akal jatuh cinta pikir gila,Negatif
3589,takut mama habis belanja belanja pakai tabung mama ngomel sesal belanja online,Negatif
3590,definitely caca kak ika aura pas kualitas akting tambah tak tau caca ada apa gemas alex galak sayang cantik sibuk sanggup hadap,Positif
3591,suami sayang keluarga mirip papa sayang sekali keluarga mama mirip papa sayang sekali keluarga mama ya allah,Positif
3592,uji nasional sekolah dasar gatakut sama sekali uji nasional lumayan degdegan uji nasional panik panik ajaib eh pas tugas tiba tiba pikir ngeri lulus daftar sidang kapan habis lulus kerja mana yaampon,Negatif
3593,ya suka namjoon cakap personality talent jugakalo jatuh cinta namjoon coba tonton solo vlive pakai piama ryan jatuh cinta,Positif
3594,kali nama guna gancit kecewa berat baristanya bikin minum beranta lengos bikin emosi please jual jasa hormat usaha harga orang,Negatif
3595,foto profil vulgar oke tidak apa apa foto swafoto close up leher saja dada pakai kerudung,Negatif
3596,lawan asa paham titik tentu salah silah masuk pilih salah salah niat tamu,Negatif
3597,perut keroncong bahasa tubuh merabaraba mata gugup suara tiba tiba gagap efek samping rasa wanita cantik diri buat jatuh cinta,Positif
3598,diam bicara dengar,Negatif
3599,tak tau anjir takut gemeteran paralyzed tidak bisa pikir gila sih ngeexpect mirip teman teman panik sama,Negatif
3600,bagi moga manfaat,Positif
3601,askmf hidung habis kena bola kencang sekali langsung muncul lecet merah tulang hidung cek dokter sih takut tulang hidung geser kencang sekali sakit nyeri sih,Negatif
3602,bagaiman kabar jantung mbakmbak pegang micnya tahun jaman kena heran mudah jatuh cinta canyol,Positif
3603,sumpah nih idola dewasa sekali alesannya ngidolain bangga sekali idola mirip sayang deh ldy semangat ya jaga sehat cinta soooooo much much much much more,Positif
3604,kali muktamar keren muktamar sadar jaman maksimal website media internet countdown acara regustrasi serta daftar formatur keren,Positif
3605,cinta cinta sayyidina rabiah bin kaab rasulullah saw ingin perkara teman syurga,Positif
3606,mami kanya asa kalem kesini amberegul emeseyu asyik ramai wkwk pokoka sayang mami,Positif
